datetime,call_sym,put_sym,data_call,data_put,straddleValue
2024-07-31 09:16:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,385.2,379.9,765.1
2024-07-31 09:17:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,389.4,377.6,767.0
2024-07-31 09:18:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,367.8,381.65,749.45
2024-07-31 09:19:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,367.0,385.25,752.25
2024-07-31 09:20:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,373.45,385.2,758.65
2024-07-31 09:21:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,376.0,382.0,758.0
2024-07-31 09:22:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,384.15,368.65,752.8
2024-07-31 09:23:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,378.9,379.6,758.5
2024-07-31 09:24:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,376.25,381.0,757.25
2024-07-31 09:25:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,362.8,388.55,751.35
2024-07-31 09:26:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,371.7,383.3,755.0
2024-07-31 09:27:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,383.0,369.05,752.05
2024-07-31 09:28:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,393.0,373.1,766.1
2024-07-31 09:29:00,SENSEX02AUG2481700CE,SENSEX02AUG2481700PE,384.0,404.4,788.4
2024-07-31 09:30:00,SENSEX02AUG2481700CE,SENSEX02AUG2481700PE,375.5,393.6,769.1
2024-07-31 09:31:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,377.55,369.9,747.45
2024-07-31 09:32:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,372.9,364.2,737.1
2024-07-31 09:33:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,387.15,381.45,768.6
2024-07-31 09:34:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,407.05,370.05,777.1
2024-07-31 09:35:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,420.7,361.15,781.85
2024-07-31 09:36:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,430.0,351.55,781.55
2024-07-31 09:37:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,384.5,392.2,776.7
2024-07-31 09:38:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,396.95,381.5,778.45
2024-07-31 09:39:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,397.55,384.0,781.55
2024-07-31 09:40:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,376.15,400.0,776.15
2024-07-31 09:41:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,423.75,357.9,781.65
2024-07-31 09:42:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,420.0,362.2,782.2
2024-07-31 09:43:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,413.6,371.85,785.45
2024-07-31 09:44:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,377.85,408.95,786.8
2024-07-31 09:45:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,415.7,365.3,781.0
2024-07-31 09:46:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,411.95,375.25,787.2
2024-07-31 09:47:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,410.65,370.05,780.7
2024-07-31 09:48:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,421.15,362.1,783.25
2024-07-31 09:49:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,432.0,357.0,789.0
2024-07-31 09:50:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,423.1,365.25,788.35
2024-07-31 09:51:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,425.55,358.0,783.55
2024-07-31 09:52:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,426.55,356.15,782.7
2024-07-31 09:53:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,423.15,356.9,780.05
2024-07-31 09:54:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,428.0,347.35,775.35
2024-07-31 09:55:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,436.15,336.95,773.1
2024-07-31 09:56:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,430.0,343.9,773.9
2024-07-31 09:57:00,SENSEX02AUG2481500CE,SENSEX02AUG2481500PE,438.2,337.05,775.25
2024-07-31 09:58:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,393.75,376.4,770.15
2024-07-31 09:59:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,417.75,351.75,769.5
2024-07-31 10:00:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,416.9,347.85,764.75
2024-07-31 10:01:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,415.3,349.8,765.1
2024-07-31 10:02:00,SENSEX02AUG2481700CE,SENSEX02AUG2481700PE,369.25,399.4,768.65
2024-07-31 10:03:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,415.45,349.95,765.4
2024-07-31 10:04:00,SENSEX02AUG2481600CE,SENSEX02AUG2481600PE,412.2,352.7,764.9
