datetime,call_sym,put_sym,data_call,data_put,straddleValue
2025-04-07 09:17:00,SENSEX08APR2572800CE,SENSEX08APR2572800PE,1456.25,607.2,2063.45
2025-04-07 09:18:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,1510.9,623.7,2134.6
2025-04-07 09:19:00,SENSEX08APR2572300CE,SENSEX08APR2572300PE,1262.65,814.35,2077.0
2025-04-07 09:20:00,SENSEX08APR2572200CE,SENSEX08APR2572200PE,1106.95,739.75,1846.7
2025-04-07 09:21:00,SENSEX08APR2572100CE,SENSEX08APR2572100PE,906.4,756.65,1663.05
2025-04-07 09:22:00,SENSEX08APR2572800CE,SENSEX08APR2572800PE,898.75,625.05,1523.8
2025-04-07 09:23:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,886.2,691.55,1577.75
2025-04-07 09:24:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,931.65,740.15,1671.8
2025-04-07 09:25:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,870.05,693.2,1563.25
2025-04-07 09:26:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,855.35,655.05,1510.4
2025-04-07 09:27:00,SENSEX08APR2572800CE,SENSEX08APR2572800PE,824.1,653.2,1477.3
2025-04-07 09:28:00,SENSEX08APR2572800CE,SENSEX08APR2572800PE,834.25,630.4,1464.65
2025-04-07 09:29:00,SENSEX08APR2572800CE,SENSEX08APR2572800PE,797.65,615.0,1412.65
2025-04-07 09:30:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,824.4,630.0,1454.4
2025-04-07 09:31:00,SENSEX08APR2572800CE,SENSEX08APR2572800PE,898.4,604.0,1502.4
2025-04-07 09:32:00,SENSEX08APR2573100CE,SENSEX08APR2573100PE,853.2,559.6,1412.8
2025-04-07 09:33:00,SENSEX08APR2573100CE,SENSEX08APR2573100PE,829.8,615.3,1445.1
2025-04-07 09:34:00,SENSEX08APR2573100CE,SENSEX08APR2573100PE,862.95,618.65,1481.6
2025-04-07 09:35:00,SENSEX08APR2573000CE,SENSEX08APR2573000PE,849.55,657.75,1507.3
2025-04-07 09:36:00,SENSEX08APR2572800CE,SENSEX08APR2572800PE,874.95,684.1,1559.05
2025-04-07 09:37:00,SENSEX08APR2572800CE,SENSEX08APR2572800PE,896.3,659.6,1555.9
2025-04-07 09:38:00,SENSEX08APR2572900CE,SENSEX08APR2572900PE,864.05,652.75,1516.8
2025-04-07 09:39:00,SENSEX08APR2572800CE,SENSEX08APR2572800PE,876.6,646.9,1523.5
2025-04-07 09:40:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,860.75,688.7,1549.45
2025-04-07 09:41:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,861.2,701.8,1563.0
2025-04-07 09:42:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,884.7,677.3,1562.0
2025-04-07 09:43:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,902.45,662.85,1565.3
2025-04-07 09:44:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,857.25,688.6,1545.85
2025-04-07 09:45:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,847.4,685.25,1532.65
2025-04-07 09:46:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,870.25,675.0,1545.25
2025-04-07 09:47:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,929.35,640.7,1570.05
2025-04-07 09:48:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,906.1,661.15,1567.25
2025-04-07 09:49:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,846.5,675.15,1521.65
2025-04-07 09:50:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,821.5,678.4,1499.9
2025-04-07 09:51:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,851.85,662.2,1514.05
2025-04-07 09:52:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,875.7,634.7,1510.4
2025-04-07 09:53:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,885.6,599.55,1485.15
2025-04-07 09:54:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,879.25,622.45,1501.7
2025-04-07 09:55:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,797.2,651.45,1448.65
2025-04-07 09:56:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,820.8,634.85,1455.65
2025-04-07 09:57:00,SENSEX08APR2572700CE,SENSEX08APR2572700PE,772.6,654.9,1427.5
2025-04-07 09:58:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,823.6,627.25,1450.85
2025-04-07 09:59:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,789.85,651.95,1441.8
2025-04-07 10:00:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,780.25,659.4,1439.65
2025-04-07 10:01:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,748.6,673.45,1422.05
2025-04-07 10:02:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,783.45,648.6,1432.05
2025-04-07 10:03:00,SENSEX08APR2572600CE,SENSEX08APR2572600PE,750.65,668.55,1419.2
2025-04-07 10:04:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,811.65,654.4,1466.05
2025-04-07 10:05:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,817.75,648.55,1466.3
2025-04-07 10:06:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,789.8,681.2,1471.0
2025-04-07 10:07:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,825.7,655.65,1481.35
2025-04-07 10:08:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,834.35,631.85,1466.2
2025-04-07 10:09:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,838.6,656.1,1494.7
2025-04-07 10:10:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,825.7,646.2,1471.9
2025-04-07 10:11:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,815.8,656.1,1471.9
2025-04-07 10:12:00,SENSEX08APR2572500CE,SENSEX08APR2572500PE,793.3,680.2,1473.5
2025-04-07 10:13:00,SENSEX08APR2572400CE,SENSEX08APR2572400PE,804.9,693.75,1498.65
2025-04-07 10:14:00,SENSEX08APR2572400CE,SENSEX08APR2572400PE,825.5,666.35,1491.85
2025-04-07 10:15:00,SENSEX08APR2572300CE,SENSEX08APR2572300PE,848.8,685.6,1534.4
2025-04-07 10:16:00,SENSEX08APR2572300CE,SENSEX08APR2572300PE,826.8,677.75,1504.55
2025-04-07 10:17:00,SENSEX08APR2572300CE,SENSEX08APR2572300PE,818.85,673.3,1492.15
2025-04-07 10:18:00,SENSEX08APR2572300CE,SENSEX08APR2572300PE,851.3,656.45,1507.75
2025-04-07 10:19:00,SENSEX08APR2572400CE,SENSEX08APR2572400PE,789.8,698.6,1488.4
2025-04-07 10:20:00,SENSEX08APR2572400CE,SENSEX08APR2572400PE,804.0,683.85,1487.85
2025-04-07 10:21:00,SENSEX08APR2572400CE,SENSEX08APR2572400PE,821.9,682.2,1504.1
