datetime,call_sym,put_sym,data_call,data_put,straddleValue
2025-05-28 09:16:00,SENSEX03JUN2581400CE,SENSEX03JUN2581400PE,974.15,886.4,1860.55
2025-05-28 09:17:00,SENSEX03JUN2581500CE,SENSEX03JUN2581500PE,948.1,924.25,1872.35
2025-05-28 09:18:00,SENSEX03JUN2581400CE,SENSEX03JUN2581400PE,987.75,902.0,1889.75
2025-05-28 09:19:00,SENSEX03JUN2581500CE,SENSEX03JUN2581500PE,957.35,914.4,1871.75
2025-05-28 09:20:00,SENSEX03JUN2581500CE,SENSEX03JUN2581500PE,946.8,905.4,1852.2
2025-05-28 09:21:00,SENSEX03JUN2581600CE,SENSEX03JUN2581600PE,971.85,884.5,1856.35
2025-05-28 09:22:00,SENSEX03JUN2581600CE,SENSEX03JUN2581600PE,956.0,895.1,1851.1
2025-05-28 09:23:00,SENSEX03JUN2581500CE,SENSEX03JUN2581500PE,954.4,870.7,1825.1
2025-05-28 09:24:00,SENSEX03JUN2581400CE,SENSEX03JUN2581400PE,979.85,854.85,1834.7
2025-05-28 09:25:00,SENSEX03JUN2581400CE,SENSEX03JUN2581400PE,964.55,864.75,1829.3
2025-05-28 09:26:00,SENSEX03JUN2581400CE,SENSEX03JUN2581400PE,948.0,884.0,1832.0
2025-05-28 09:27:00,SENSEX03JUN2581500CE,SENSEX03JUN2581500PE,909.05,896.4,1805.45
2025-05-28 09:28:00,SENSEX03JUN2581400CE,SENSEX03JUN2581400PE,927.35,888.45,1815.8
2025-05-28 09:29:00,SENSEX03JUN2581300CE,SENSEX03JUN2581300PE,970.9,851.45,1822.35
2025-05-28 09:30:00,SENSEX03JUN2581300CE,SENSEX03JUN2581300PE,935.75,865.9,1801.65
2025-05-28 09:31:00,SENSEX03JUN2581300CE,SENSEX03JUN2581300PE,922.3,882.45,1804.75
2025-05-28 09:32:00,SENSEX03JUN2581300CE,SENSEX03JUN2581300PE,920.25,887.9,1808.15
2025-05-28 09:33:00,SENSEX03JUN2581300CE,SENSEX03JUN2581300PE,931.95,876.75,1808.7
2025-05-28 09:34:00,SENSEX03JUN2581300CE,SENSEX03JUN2581300PE,928.9,875.2,1804.1
2025-05-28 09:35:00,SENSEX03JUN2581300CE,SENSEX03JUN2581300PE,925.9,869.95,1795.85
2025-05-28 09:36:00,SENSEX03JUN2581400CE,SENSEX03JUN2581400PE,913.95,873.55,1787.5
2025-05-28 09:37:00,SENSEX03JUN2581400CE,SENSEX03JUN2581400PE,905.25,851.65,1756.9
2025-05-28 09:38:00,SENSEX03JUN2581300CE,SENSEX03JUN2581300PE,890.0,883.15,1773.15
2025-05-28 09:39:00,SENSEX03JUN2581300CE,SENSEX03JUN2581300PE,900.7,866.7,1767.4
2025-05-28 09:40:00,SENSEX03JUN2581300CE,SENSEX03JUN2581300PE,922.0,828.7,1750.7
2025-05-28 09:41:00,SENSEX03JUN2581400CE,SENSEX03JUN2581400PE,866.15,864.45,1730.6
2025-05-28 09:42:00,SENSEX03JUN2581400CE,SENSEX03JUN2581400PE,903.65,826.9,1730.55
