datetime,call_sym,put_sym,data_call,data_put,straddleValue
2025-03-24 09:16:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,118.0,129.45,247.45
2025-03-24 09:17:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,132.05,116.95,249.0
2025-03-24 09:18:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,125.25,121.35,246.6
2025-03-24 09:19:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,130.0,117.7,247.7
2025-03-24 09:20:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,136.55,111.05,247.6
2025-03-24 09:21:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,132.2,113.85,246.05
2025-03-24 09:22:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,125.0,124.65,249.65
2025-03-24 09:23:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,132.4,118.5,250.9
2025-03-24 09:24:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,132.6,120.3,252.9
2025-03-24 09:25:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,136.9,114.35,251.25
2025-03-24 09:26:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,130.2,120.55,250.75
2025-03-24 09:27:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,128.9,124.2,253.1
2025-03-24 09:28:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,128.2,125.25,253.45
2025-03-24 09:29:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,131.45,122.05,253.5
2025-03-24 09:30:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,127.0,127.3,254.3
2025-03-24 09:31:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,142.25,118.65,260.9
2025-03-24 09:32:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,141.05,121.1,262.15
2025-03-24 09:33:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,125.75,130.55,256.3
2025-03-24 09:34:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,141.1,121.7,262.8
2025-03-24 09:35:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,136.75,127.8,264.55
2025-03-24 09:36:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,144.0,120.2,264.2
2025-03-24 09:37:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,142.8,121.6,264.4
2025-03-24 09:38:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,143.55,120.1,263.65
2025-03-24 09:39:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,142.95,121.75,264.7
2025-03-24 09:40:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,133.45,134.25,267.7
2025-03-24 09:41:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,136.2,129.1,265.3
2025-03-24 09:42:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,148.5,115.45,263.95
2025-03-24 09:43:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,129.8,131.0,260.8
2025-03-24 09:44:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,125.95,136.65,262.6
2025-03-24 09:45:00,NIFTY27MAR2523450CE,NIFTY27MAR2523450PE,151.4,114.0,265.4
2025-03-24 09:46:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,128.2,135.95,264.15
2025-03-24 09:47:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,131.0,134.1,265.1
2025-03-24 09:48:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,130.1,135.45,265.55
2025-03-24 09:49:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,137.05,124.5,261.55
2025-03-24 09:50:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,136.05,123.8,259.85
2025-03-24 09:51:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,145.5,117.1,262.6
2025-03-24 09:52:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,142.4,119.4,261.8
2025-03-24 09:53:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,144.1,120.0,264.1
2025-03-24 09:54:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,140.65,123.2,263.85
2025-03-24 09:55:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,140.55,123.2,263.75
2025-03-24 09:56:00,NIFTY27MAR2523500CE,NIFTY27MAR2523500PE,147.65,115.0,262.65
2025-03-24 09:57:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,126.9,133.2,260.1
2025-03-24 09:58:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,130.95,128.1,259.05
2025-03-24 09:59:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,135.55,125.0,260.55
2025-03-24 10:00:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,136.25,123.25,259.5
2025-03-24 10:01:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,134.25,125.25,259.5
2025-03-24 10:02:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,140.05,122.0,262.05
2025-03-24 10:03:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,142.3,119.75,262.05
2025-03-24 10:04:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,145.45,118.85,264.3
2025-03-24 10:05:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,143.35,120.6,263.95
2025-03-24 10:06:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,143.7,121.2,264.9
2025-03-24 10:07:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,141.4,124.15,265.55
2025-03-24 10:08:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,140.5,125.65,266.15
2025-03-24 10:09:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,144.55,122.35,266.9
2025-03-24 10:10:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,140.4,125.1,265.5
2025-03-24 10:11:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,142.95,123.6,266.55
2025-03-24 10:12:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,139.1,126.7,265.8
2025-03-24 10:13:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,138.7,126.6,265.3
2025-03-24 10:14:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,140.0,126.55,266.55
2025-03-24 10:15:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,142.0,124.35,266.35
2025-03-24 10:16:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,141.55,126.4,267.95
2025-03-24 10:17:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,140.95,127.0,267.95
2025-03-24 10:18:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,143.6,124.15,267.75
2025-03-24 10:19:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,144.4,122.7,267.1
2025-03-24 10:20:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,150.25,119.45,269.7
2025-03-24 10:21:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,145.25,123.95,269.2
2025-03-24 10:22:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,148.85,122.05,270.9
2025-03-24 10:23:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,144.35,125.55,269.9
2025-03-24 10:24:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,144.0,125.95,269.95
2025-03-24 10:25:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,142.35,127.1,269.45
2025-03-24 10:26:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,145.15,125.35,270.5
2025-03-24 10:27:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,148.75,122.7,271.45
2025-03-24 10:28:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,151.9,121.5,273.4
2025-03-24 10:29:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,153.8,120.6,274.4
2025-03-24 10:30:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,149.9,123.45,273.35
2025-03-24 10:31:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,152.3,121.45,273.75
2025-03-24 10:32:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,150.8,123.9,274.7
2025-03-24 10:33:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,152.9,123.0,275.9
2025-03-24 10:34:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,155.7,123.5,279.2
2025-03-24 10:35:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,150.4,128.15,278.55
2025-03-24 10:36:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,154.8,127.05,281.85
2025-03-24 10:37:00,NIFTY27MAR2523600CE,NIFTY27MAR2523600PE,134.55,148.2,282.75
2025-03-24 10:38:00,NIFTY27MAR2523600CE,NIFTY27MAR2523600PE,136.0,147.85,283.85
2025-03-24 10:39:00,NIFTY27MAR2523600CE,NIFTY27MAR2523600PE,137.4,146.0,283.4
2025-03-24 10:40:00,NIFTY27MAR2523550CE,NIFTY27MAR2523550PE,159.8,125.35,285.15
