datetime,call_sym,put_sym,data_call,data_put,straddleValue
2020-11-25 09:16:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,60.2,80.4,140.6
2020-11-25 09:17:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,57.25,82.15,139.4
2020-11-25 09:18:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,55.05,81.3,136.35
2020-11-25 09:19:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,80.4,57.85,138.25
2020-11-25 09:20:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,81.75,56.2,137.95
2020-11-25 09:21:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,81.2,56.9,138.1
2020-11-25 09:22:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,57.7,78.45,136.15
2020-11-25 09:23:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,57.0,78.2,135.2
2020-11-25 09:24:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,56.75,78.15,134.9
2020-11-25 09:25:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,57.75,76.55,134.3
2020-11-25 09:26:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,57.75,76.25,134.0
2020-11-25 09:27:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,58.75,75.5,134.25
2020-11-25 09:28:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,58.05,76.1,134.15
2020-11-25 09:29:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,56.95,77.0,133.95
2020-11-25 09:30:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,57.7,75.6,133.3
2020-11-25 09:31:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,56.75,76.9,133.65
2020-11-25 09:32:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,81.35,54.9,136.25
2020-11-25 09:33:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,80.25,55.9,136.15
2020-11-25 09:34:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,80.0,56.7,136.7
2020-11-25 09:35:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,79.8,56.1,135.9
2020-11-25 09:36:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,55.15,79.0,134.15
2020-11-25 09:37:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,55.55,78.15,133.7
2020-11-25 09:38:00,NIFTY26NOV2013150CE,NIFTY26NOV2013150PE,55.85,77.15,133.0
2020-11-25 09:39:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,82.45,54.95,137.4
2020-11-25 09:40:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,81.2,55.95,137.15
2020-11-25 09:41:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,79.45,56.9,136.35
2020-11-25 09:42:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,80.75,55.6,136.35
2020-11-25 09:43:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,78.85,57.3,136.15
2020-11-25 09:44:00,NIFTY26NOV2013100CE,NIFTY26NOV2013100PE,79.75,55.8,135.55
