datetime,call_sym,put_sym,data_call,data_put,straddleValue
2024-10-11 09:16:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,199.65,145.7,345.35
2024-10-11 09:17:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,200.7,143.05,343.75
2024-10-11 09:18:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,194.8,147.5,342.3
2024-10-11 09:19:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,193.65,147.7,341.35
2024-10-11 09:20:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,188.8,150.55,339.35
2024-10-11 09:21:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,189.5,150.8,340.3
2024-10-11 09:22:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,193.4,144.0,337.4
2024-10-11 09:23:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,195.5,141.45,336.95
2024-10-11 09:24:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,190.55,143.7,334.25
2024-10-11 09:25:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,187.5,143.6,331.1
2024-10-11 09:26:00,NIFTY17OCT2425000CE,NIFTY17OCT2425000PE,168.15,155.95,324.1
2024-10-11 09:27:00,NIFTY17OCT2425000CE,NIFTY17OCT2425000PE,166.55,158.3,324.85
2024-10-11 09:28:00,NIFTY17OCT2425000CE,NIFTY17OCT2425000PE,169.55,154.5,324.05
2024-10-11 09:29:00,NIFTY17OCT2425000CE,NIFTY17OCT2425000PE,169.1,152.6,321.7
2024-10-11 09:30:00,NIFTY17OCT2425000CE,NIFTY17OCT2425000PE,168.35,152.15,320.5
2024-10-11 09:31:00,NIFTY17OCT2425000CE,NIFTY17OCT2425000PE,166.55,152.65,319.2
2024-10-11 09:32:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,190.9,138.4,329.3
2024-10-11 09:33:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,187.1,139.4,326.5
2024-10-11 09:34:00,NIFTY17OCT2425000CE,NIFTY17OCT2425000PE,164.45,151.25,315.7
2024-10-11 09:35:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,190.35,136.95,327.3
2024-10-11 09:36:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,190.55,136.95,327.5
2024-10-11 09:37:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,187.85,137.85,325.7
2024-10-11 09:38:00,NIFTY17OCT2424950CE,NIFTY17OCT2424950PE,187.5,134.85,322.35
