datetime,call_sym,put_sym,data_call,data_put,straddleValue
2024-02-02 09:16:00,NIFTY08FEB2421850CE,NIFTY08FEB2421850PE,170.9,145.45,316.35
2024-02-02 09:17:00,NIFTY08FEB2421850CE,NIFTY08FEB2421850PE,179.9,140.6,320.5
2024-02-02 09:18:00,NIFTY08FEB2421850CE,NIFTY08FEB2421850PE,180.05,140.45,320.5
2024-02-02 09:19:00,NIFTY08FEB2421900CE,NIFTY08FEB2421900PE,170.75,153.05,323.8
2024-02-02 09:20:00,NIFTY08FEB2421900CE,NIFTY08FEB2421900PE,179.95,149.1,329.05
2024-02-02 09:21:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,163.35,169.9,333.25
2024-02-02 09:22:00,NIFTY08FEB2421900CE,NIFTY08FEB2421900PE,193.55,141.2,334.75
2024-02-02 09:23:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,168.0,157.05,325.05
2024-02-02 09:24:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,169.7,154.95,324.65
2024-02-02 09:25:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,174.65,150.15,324.8
2024-02-02 09:26:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,168.75,153.65,322.4
2024-02-02 09:27:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,168.6,154.25,322.85
2024-02-02 09:28:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,169.55,150.0,319.55
2024-02-02 09:29:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,171.85,149.7,321.55
2024-02-02 09:30:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,168.6,151.0,319.6
2024-02-02 09:31:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,171.3,150.35,321.65
2024-02-02 09:32:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,171.6,150.8,322.4
2024-02-02 09:33:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,180.95,146.7,327.65
2024-02-02 09:34:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,181.8,144.55,326.35
2024-02-02 09:35:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,182.5,143.25,325.75
2024-02-02 09:36:00,NIFTY08FEB2421950CE,NIFTY08FEB2421950PE,181.35,143.3,324.65
