datetime,call_sym,put_sym,data_call,data_put,straddleValue
2025-04-30 09:16:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,28.95,63.85,92.8
2025-04-30 09:17:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,29.4,50.8,80.2
2025-04-30 09:18:00,NIFTY30APR2524250CE,NIFTY30APR2524250PE,54.5,30.2,84.7
2025-04-30 09:19:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,27.5,47.15,74.65
2025-04-30 09:20:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,42.55,33.6,76.15
2025-04-30 09:21:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,43.7,32.3,76.0
2025-04-30 09:22:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,33.0,34.7,67.7
2025-04-30 09:23:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,24.1,54.05,78.15
2025-04-30 09:24:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,38.4,28.65,67.05
2025-04-30 09:25:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,34.0,30.4,64.4
2025-04-30 09:26:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,26.8,37.1,63.9
2025-04-30 09:27:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,23.55,40.25,63.8
2025-04-30 09:28:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,24.9,36.85,61.75
2025-04-30 09:29:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,35.05,25.45,60.5
2025-04-30 09:30:00,NIFTY30APR2524300CE,NIFTY30APR2524300PE,43.95,22.2,66.15
2025-04-30 09:31:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,27.7,40.8,68.5
2025-04-30 09:32:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,23.15,45.75,68.9
2025-04-30 09:33:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,23.4,45.1,68.5
2025-04-30 09:34:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,29.1,39.8,68.9
2025-04-30 09:35:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,27.0,42.2,69.2
2025-04-30 09:36:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,26.2,41.7,67.9
2025-04-30 09:37:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,32.5,34.6,67.1
2025-04-30 09:38:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,33.15,35.4,68.55
2025-04-30 09:39:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,33.95,34.1,68.05
2025-04-30 09:40:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,35.6,32.1,67.7
2025-04-30 09:41:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,30.65,35.2,65.85
2025-04-30 09:42:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,31.35,33.25,64.6
2025-04-30 09:43:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,27.5,34.65,62.15
2025-04-30 09:44:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,26.15,34.75,60.9
2025-04-30 09:45:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,27.8,31.0,58.8
2025-04-30 09:46:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,30.95,27.75,58.7
2025-04-30 09:47:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,31.35,27.15,58.5
2025-04-30 09:48:00,NIFTY30APR2524350CE,NIFTY30APR2524350PE,32.6,25.45,58.05
2025-04-30 09:49:00,NIFTY30APR2524400CE,NIFTY30APR2524400PE,18.65,55.3,73.95
