datetime,call_sym,put_sym,data_call,data_put,straddleValue
2024-08-16 09:16:00,SENSEX16AUG2479700CE,SENSEX16AUG2479700PE,206.1,157.1,363.2
2024-08-16 09:17:00,SENSEX16AUG2479700CE,SENSEX16AUG2479700PE,212.6,154.5,367.1
2024-08-16 09:18:00,SENSEX16AUG2479700CE,SENSEX16AUG2479700PE,214.15,153.0,367.15
2024-08-16 09:19:00,SENSEX16AUG2479700CE,SENSEX16AUG2479700PE,243.8,145.95,389.75
2024-08-16 09:20:00,SENSEX16AUG2479800CE,SENSEX16AUG2479800PE,199.25,176.35,375.6
2024-08-16 09:21:00,SENSEX16AUG2479800CE,SENSEX16AUG2479800PE,227.4,169.1,396.5
2024-08-16 09:22:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,252.9,186.35,439.25
2024-08-16 09:23:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,258.85,174.75,433.6
2024-08-16 09:24:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,252.55,181.75,434.3
2024-08-16 09:25:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,246.7,180.25,426.95
2024-08-16 09:26:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,272.65,172.2,444.85
2024-08-16 09:27:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,254.1,174.75,428.85
2024-08-16 09:28:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,233.85,186.25,420.1
2024-08-16 09:29:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,227.05,186.0,413.05
2024-08-16 09:30:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,223.15,177.3,400.45
2024-08-16 09:31:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,223.35,174.0,397.35
2024-08-16 09:32:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,202.6,184.75,387.35
2024-08-16 09:33:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,206.35,179.25,385.6
2024-08-16 09:34:00,SENSEX16AUG2480000CE,SENSEX16AUG2480000PE,177.0,209.45,386.45
2024-08-16 09:35:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,221.9,161.1,383.0
2024-08-16 09:36:00,SENSEX16AUG2480000CE,SENSEX16AUG2480000PE,172.75,216.75,389.5
2024-08-16 09:37:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,221.15,167.6,388.75
2024-08-16 09:38:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,179.1,244.45,423.55
2024-08-16 09:39:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,176.4,228.15,404.55
2024-08-16 09:40:00,SENSEX16AUG2479900CE,SENSEX16AUG2479900PE,169.2,230.45,399.65
2024-08-16 09:41:00,SENSEX16AUG2479800CE,SENSEX16AUG2479800PE,184.2,217.9,402.1
2024-08-16 09:42:00,SENSEX16AUG2479800CE,SENSEX16AUG2479800PE,186.1,210.95,397.05
