datetime,call_sym,put_sym,data_call,data_put,straddleValue
2024-02-22 09:16:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,351.25,364.7,715.95
2024-02-22 09:17:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,375.3,357.25,732.55
2024-02-22 09:18:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,361.05,362.5,723.55
2024-02-22 09:19:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,347.8,379.85,727.65
2024-02-22 09:20:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,342.8,376.4,719.2
2024-02-22 09:21:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,342.1,371.3,713.4
2024-02-22 09:22:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,352.0,363.9,715.9
2024-02-22 09:23:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,349.45,362.85,712.3
2024-02-22 09:24:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,340.35,370.25,710.6
2024-02-22 09:25:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,336.8,377.95,714.75
2024-02-22 09:26:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,338.4,376.7,715.1
2024-02-22 09:27:00,SENSEX23FEB2472500CE,SENSEX23FEB2472500PE,384.55,333.6,718.15
2024-02-22 09:28:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,340.1,380.3,720.4
2024-02-22 09:29:00,SENSEX23FEB2472500CE,SENSEX23FEB2472500PE,370.3,365.55,735.85
2024-02-22 09:30:00,SENSEX23FEB2472500CE,SENSEX23FEB2472500PE,365.4,387.6,753.0
2024-02-22 09:31:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,392.0,356.35,748.35
2024-02-22 09:32:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,392.1,355.45,747.55
2024-02-22 09:33:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,404.2,343.25,747.45
2024-02-22 09:34:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,397.1,349.05,746.15
2024-02-22 09:35:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,357.25,381.85,739.1
2024-02-22 09:36:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,369.95,355.45,725.4
2024-02-22 09:37:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,370.0,357.75,727.75
2024-02-22 09:38:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,381.25,344.35,725.6
2024-02-22 09:39:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,384.4,336.35,720.75
2024-02-22 09:40:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,381.0,342.85,723.85
2024-02-22 09:41:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,386.75,334.05,720.8
2024-02-22 09:42:00,SENSEX23FEB2472500CE,SENSEX23FEB2472500PE,355.2,357.2,712.4
2024-02-22 09:43:00,SENSEX23FEB2472500CE,SENSEX23FEB2472500PE,374.6,329.5,704.1
2024-02-22 09:44:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,365.0,333.15,698.15
2024-02-22 09:45:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,350.4,351.2,701.6
2024-02-22 09:46:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,362.6,339.85,702.45
2024-02-22 09:47:00,SENSEX23FEB2472700CE,SENSEX23FEB2472700PE,321.7,374.2,695.9
2024-02-22 09:48:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,358.5,335.5,694.0
2024-02-22 09:49:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,368.75,328.05,696.8
2024-02-22 09:50:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,357.65,344.35,702.0
2024-02-22 09:51:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,364.95,338.25,703.2
2024-02-22 09:52:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,355.5,353.65,709.15
2024-02-22 09:53:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,356.5,356.15,712.65
2024-02-22 09:54:00,SENSEX23FEB2472600CE,SENSEX23FEB2472600PE,334.95,368.35,703.3
2024-02-22 09:55:00,SENSEX23FEB2472500CE,SENSEX23FEB2472500PE,357.8,356.35,714.15
2024-02-22 09:56:00,SENSEX23FEB2472500CE,SENSEX23FEB2472500PE,365.4,353.1,718.5
2024-02-22 09:57:00,SENSEX23FEB2472500CE,SENSEX23FEB2472500PE,370.95,342.45,713.4
2024-02-22 09:58:00,SENSEX23FEB2472500CE,SENSEX23FEB2472500PE,354.15,367.95,722.1
2024-02-22 09:59:00,SENSEX23FEB2472400CE,SENSEX23FEB2472400PE,362.6,360.8,723.4
2024-02-22 10:00:00,SENSEX23FEB2472300CE,SENSEX23FEB2472300PE,381.0,356.8,737.8
2024-02-22 10:01:00,SENSEX23FEB2472300CE,SENSEX23FEB2472300PE,357.9,371.35,729.25
2024-02-22 10:02:00,SENSEX23FEB2472300CE,SENSEX23FEB2472300PE,350.25,376.1,726.35
2024-02-22 10:03:00,SENSEX23FEB2472300CE,SENSEX23FEB2472300PE,348.8,355.65,704.45
2024-02-22 10:04:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,393.05,315.95,709.0
2024-02-22 10:05:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,388.9,333.7,722.6
2024-02-22 10:06:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,368.8,379.95,748.75
2024-02-22 10:07:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,383.1,356.5,739.6
2024-02-22 10:08:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,396.05,344.85,740.9
2024-02-22 10:09:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,386.8,343.15,729.95
2024-02-22 10:10:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,398.3,335.85,734.15
2024-02-22 10:11:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,398.6,334.65,733.25
2024-02-22 10:12:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,389.65,342.2,731.85
2024-02-22 10:13:00,SENSEX23FEB2472300CE,SENSEX23FEB2472300PE,354.3,375.0,729.3
2024-02-22 10:14:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,391.5,328.35,719.85
2024-02-22 10:15:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,392.9,326.05,718.95
2024-02-22 10:16:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,381.25,350.7,731.95
2024-02-22 10:17:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,382.0,358.0,740.0
2024-02-22 10:18:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,381.35,353.65,735.0
2024-02-22 10:19:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,381.9,352.25,734.15
2024-02-22 10:20:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,380.9,355.3,736.2
2024-02-22 10:21:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,386.0,337.65,723.65
2024-02-22 10:22:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,384.0,340.4,724.4
2024-02-22 10:23:00,SENSEX23FEB2472100CE,SENSEX23FEB2472100PE,406.25,331.9,738.15
2024-02-22 10:24:00,SENSEX23FEB2472100CE,SENSEX23FEB2472100PE,392.2,350.1,742.3
2024-02-22 10:25:00,SENSEX23FEB2472100CE,SENSEX23FEB2472100PE,404.25,329.75,734.0
2024-02-22 10:26:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,359.35,371.35,730.7
2024-02-22 10:27:00,SENSEX23FEB2472100CE,SENSEX23FEB2472100PE,405.15,331.75,736.9
2024-02-22 10:28:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,367.75,368.15,735.9
2024-02-22 10:29:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,376.45,344.75,721.2
2024-02-22 10:30:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,365.2,349.4,714.6
2024-02-22 10:31:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,363.2,355.55,718.75
2024-02-22 10:32:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,377.6,331.45,709.05
2024-02-22 10:33:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,365.0,354.35,719.35
2024-02-22 10:34:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,369.7,346.4,716.1
2024-02-22 10:35:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,366.35,356.0,722.35
2024-02-22 10:36:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,377.75,335.45,713.2
2024-02-22 10:37:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,378.4,327.05,705.45
2024-02-22 10:38:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,388.1,311.7,699.8
2024-02-22 10:39:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,383.9,318.0,701.9
2024-02-22 10:40:00,SENSEX23FEB2472200CE,SENSEX23FEB2472200PE,376.4,323.9,700.3
