datetime,call_sym,put_sym,data_call,data_put,straddleValue
2024-05-22 09:16:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,472.75,377.75,850.5
2024-05-22 09:17:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,472.4,355.95,828.35
2024-05-22 09:18:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,443.0,363.75,806.75
2024-05-22 09:19:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,443.35,363.6,806.95
2024-05-22 09:20:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,447.2,363.05,810.25
2024-05-22 09:21:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,443.5,368.45,811.95
2024-05-22 09:22:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,446.35,369.1,815.45
2024-05-22 09:23:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,454.7,368.55,823.25
2024-05-22 09:24:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,461.6,357.65,819.25
2024-05-22 09:25:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,472.5,355.3,827.8
2024-05-22 09:26:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,418.2,397.75,815.95
2024-05-22 09:27:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,466.85,369.35,836.2
2024-05-22 09:28:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,474.1,357.85,831.95
2024-05-22 09:29:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,423.15,396.25,819.4
2024-05-22 09:30:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,421.8,397.6,819.4
2024-05-22 09:31:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,437.4,373.55,810.95
2024-05-22 09:32:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,437.2,378.8,816.0
2024-05-22 09:33:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,440.1,384.0,824.1
2024-05-22 09:34:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,429.25,386.15,815.4
2024-05-22 09:35:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,433.4,383.2,816.6
2024-05-22 09:36:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,428.4,388.25,816.65
2024-05-22 09:37:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,423.6,391.2,814.8
2024-05-22 09:38:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,435.75,380.95,816.7
2024-05-22 09:39:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,431.25,384.05,815.3
2024-05-22 09:40:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,428.6,389.25,817.85
2024-05-22 09:41:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,418.6,390.75,809.35
2024-05-22 09:42:00,SENSEX24MAY2474100CE,SENSEX24MAY2474100PE,418.8,398.0,816.8
2024-05-22 09:43:00,SENSEX24MAY2474000CE,SENSEX24MAY2474000PE,456.7,370.0,826.7
2024-05-22 09:44:00,SENSEX24MAY2473900CE,SENSEX24MAY2473900PE,455.65,386.05,841.7
2024-05-22 09:45:00,SENSEX24MAY2473900CE,SENSEX24MAY2473900PE,460.0,385.15,845.15
2024-05-22 09:46:00,SENSEX24MAY2473900CE,SENSEX24MAY2473900PE,444.4,396.8,841.2
2024-05-22 09:47:00,SENSEX24MAY2473900CE,SENSEX24MAY2473900PE,444.85,392.15,837.0
2024-05-22 09:48:00,SENSEX24MAY2473900CE,SENSEX24MAY2473900PE,460.1,372.25,832.35
2024-05-22 09:49:00,SENSEX24MAY2473900CE,SENSEX24MAY2473900PE,450.0,388.6,838.6
2024-05-22 09:50:00,SENSEX24MAY2473900CE,SENSEX24MAY2473900PE,450.65,380.25,830.9
2024-05-22 09:51:00,SENSEX24MAY2473900CE,SENSEX24MAY2473900PE,451.05,383.05,834.1
2024-05-22 09:52:00,SENSEX24MAY2473900CE,SENSEX24MAY2473900PE,441.4,395.0,836.4
