datetime,call_sym,put_sym,data_call,data_put,straddleValue
2025-05-08 09:16:00,SENSEX13MAY2580900CE,SENSEX13MAY2580900PE,545.0,609.0,1154.0
2025-05-08 09:17:00,SENSEX13MAY2580800CE,SENSEX13MAY2580800PE,570.0,590.15,1160.15
2025-05-08 09:18:00,SENSEX13MAY2580800CE,SENSEX13MAY2580800PE,577.9,585.95,1163.85
2025-05-08 09:19:00,SENSEX13MAY2580800CE,SENSEX13MAY2580800PE,550.15,600.1,1150.25
2025-05-08 09:20:00,SENSEX13MAY2580800CE,SENSEX13MAY2580800PE,533.6,611.65,1145.25
2025-05-08 09:21:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,595.15,566.05,1161.2
2025-05-08 09:22:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,570.7,587.9,1158.6
2025-05-08 09:23:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,577.3,578.75,1156.05
2025-05-08 09:24:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,587.4,567.7,1155.1
2025-05-08 09:25:00,SENSEX13MAY2580800CE,SENSEX13MAY2580800PE,550.2,585.3,1135.5
2025-05-08 09:26:00,SENSEX13MAY2580800CE,SENSEX13MAY2580800PE,542.05,593.1,1135.15
2025-05-08 09:27:00,SENSEX13MAY2580800CE,SENSEX13MAY2580800PE,555.0,570.95,1125.95
2025-05-08 09:28:00,SENSEX13MAY2580800CE,SENSEX13MAY2580800PE,556.65,560.0,1116.65
2025-05-08 09:29:00,SENSEX13MAY2580800CE,SENSEX13MAY2580800PE,529.65,580.95,1110.6
2025-05-08 09:30:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,563.0,553.0,1116.0
2025-05-08 09:31:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,548.65,561.35,1110.0
2025-05-08 09:32:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,543.6,560.1,1103.7
2025-05-08 09:33:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,530.0,571.8,1101.8
2025-05-08 09:34:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,537.8,562.2,1100.0
2025-05-08 09:35:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,540.65,564.55,1105.2
2025-05-08 09:36:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,534.4,568.45,1102.85
2025-05-08 09:37:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,533.55,565.5,1099.05
2025-05-08 09:38:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,565.0,533.3,1098.3
2025-05-08 09:39:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,555.45,537.0,1092.45
2025-05-08 09:40:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,554.9,537.15,1092.05
2025-05-08 09:41:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,540.4,543.4,1083.8
2025-05-08 09:42:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,534.55,542.75,1077.3
2025-05-08 09:43:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,532.2,542.0,1074.2
2025-05-08 09:44:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,520.55,549.2,1069.75
2025-05-08 09:45:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,537.8,521.5,1059.3
2025-05-08 09:46:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,527.5,525.35,1052.85
2025-05-08 09:47:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,535.4,524.95,1060.35
2025-05-08 09:48:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,534.7,528.3,1063.0
2025-05-08 09:49:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,511.05,542.75,1053.8
2025-05-08 09:50:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,512.7,537.0,1049.7
2025-05-08 09:51:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,522.25,525.0,1047.25
2025-05-08 09:52:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,515.0,532.65,1047.65
2025-05-08 09:53:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,514.3,533.45,1047.75
2025-05-08 09:54:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,517.0,531.65,1048.65
2025-05-08 09:55:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,519.15,524.15,1043.3
2025-05-08 09:56:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,515.55,528.4,1043.95
2025-05-08 09:57:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,510.4,523.8,1034.2
2025-05-08 09:58:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,499.0,526.95,1025.95
2025-05-08 09:59:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,504.45,521.45,1025.9
2025-05-08 10:00:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,491.65,527.9,1019.55
2025-05-08 10:01:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,498.95,521.25,1020.2
2025-05-08 10:02:00,SENSEX13MAY2580700CE,SENSEX13MAY2580700PE,502.2,507.55,1009.75
